pkt大小(Byte),用时(ns)
62,161000
1024,126399
1210,138000
838,156200
1024,133400
62,10800
1024,132000
62,9600
1024,131200
1210,167400
838,110300
1024,186100
1210,157800
62,13700
838,116300
1024,133700
62,10500
892,112800
62,14400
718,150899
62,11300
74,18700
74,25200
224,63200
100,17600
112,17000
224,28000
66,13500
62,9000
331,58700
62,9200
66,9400
62,8300
331,41700
62,9300
62,13900
62,7900
62,8000
62,7700
62,12900
62,6900
62,6600
62,7100
74,10300
66,8700
62,7800
180,34900
62,13700
1109,206200
62,11200
271,54800
62,12600
571,100000
62,12900
187,38600
271,46300
62,12700
450,54600
62,12300
54,8700
62,9100
54,7200
62,22100
224,34800
224,29900
54,12400
62,14100
1024,153400
1024,142000
62,11900
758,192999
62,25400
1024,146500
62,17200
1024,190100
1024,128500
62,12900
1024,127400
62,10900
182,43300
1024,273600
62,17000
1210,159300
838,116100
1024,131600
62,11300
1024,127100
62,16000
1210,217100
838,111699
1024,115900
1024,194900
62,13600
62,8700
1024,116500
62,9300
1210,124100
838,129800
1210,154400
838,118400
62,11100
1024,128100
62,9700
1210,146200
838,114400
1210,222300
838,97800
1024,109999
62,14500
1024,120500
62,10400
1210,130300
838,226400
1024,198900
1024,142700
62,27700
1024,132500
62,9600
1210,165000
838,151700
1210,347600
838,150699
1024,153700
1024,195000
62,15900
62,8800
54,9700
1210,134500
838,112900
1024,109700
1024,119300
1024,115900
1024,111200
62,10000
1024,243900
62,14300
62,11900
1024,115200
62,10200
1024,110800
1210,132899
838,102400
1024,132500
1024,153900
1210,134900
838,110500
62,13700
1024,116400
1024,126700
1024,110500
62,14200
62,11400
62,7700
224,34300
224,41000
1210,133800
838,93200
1210,337500
838,95800
1024,114699
62,13500
1024,177200
1024,113500
1024,137000
1024,117700
1024,115400
62,10900
1024,107700
1024,120100
1024,130500
62,11000
1024,111300
1024,108600
1024,125600
62,13600
1024,119800
1024,112300
62,10500
1024,112500
62,26300
62,13200
1024,115300
1024,106600
1210,167000
838,125000
1210,187000
838,137700
1210,238600
838,133000
1024,163600
1024,138700
62,12100
1024,110700
1024,124700
62,15000
62,13000
1024,121899
62,10100
1210,145100
838,102200
1024,120100
1024,124900
1024,124200
1024,134300
1024,124200
1024,136700
62,11500
1024,113500
1024,113400
1024,127900
62,13600
1024,164700
1024,122000
62,10800
1024,114599
62,14400
1210,138400
838,95600
1024,123800
1210,132400
838,178200
62,13600
1024,119300
1024,119800
1024,114500
62,14500
1024,124400
1024,116700
62,10400
1024,115200
62,16100
1210,146300
838,97500
1024,129500
62,10599
1024,117700
1210,1.2056e+06
838,108000
62,35300
62,11100
62,9400
1024,119700
62,10100
1024,117800
1210,146000
838,105100
1024,116499
1024,117900
1024,133500
62,14000
62,8500
1024,122200
1024,113600
1024,115200
1024,121200
1210,134600
838,96400
1024,115600
62,16300
1024,130400
1024,116600
1024,116900
1210,145100
62,13600
838,101300
1024,115499
1024,126200
1024,125400
62,13900
1024,116700
1210,135400
838,94200
62,15000
1024,122700
1024,122600
1024,169400
62,11200
1210,133000
1210,141200
62,13100
652,80100
1024,133000
62,11000
1024,116200
62,14500
1210,192399
838,100900
1024,115400
62,10300
1024,118200
1024,123200
62,13500
1024,124700
1024,118600
1024,183400
62,14700
1210,132300
838,110100
1210,134800
838,101000
1024,117700
62,10500
1024,121800
1210,237799
838,108400
62,13900
62,8800
62,8500
1024,119300
1024,114700
1024,220600
1024,138000
1024,126300
1024,118900
1024,124100
1024,125100
62,13800
1024,122400
62,10500
1024,117000
1210,154100
838,99800
1024,136599
1210,135700
838,103000
1210,144300
1210,147700
652,82500
62,14100
1210,148100
838,114300
62,10800
62,8100
1024,117400
1024,117200
1024,121900
1024,139600
62,11300
1024,119300
1024,111300
62,14000
1024,123999
1024,114200
1024,116800
62,10000
1024,120000
1024,138000
1024,127200
62,11100
1024,119800
62,9700
1210,132700
62,13800
838,99800
1024,113600
62,10700
62,8400
1024,114900
1024,140200
62,13500
1024,121000
1024,111200
1024,112600
1024,126599
62,15000
1024,122600
1024,117900
62,10500
1024,132500
1024,122200
1024,128200
62,10700
1024,116100
1024,111700
1024,124200
1024,121900
62,22700
1024,119700
1210,133800
838,103000
62,13600
1024,118800
62,10400
1024,115000
1024,122499
1024,132900
62,12100
1210,134600
838,93900
62,14800
62,11900
1024,117000
1024,112400
1024,112800
1024,117100
1024,176900
1024,128300
62,10700
1024,2.1908e+06
1024,121500
62,14600
1024,119600
62,10000
1210,134000
838,182399
1210,136200
838,106600
1024,124400
62,11000
1024,113700
1024,113600
1024,132100
62,15000
1024,119400
62,10500
1210,140800
62,14300
838,100500
1210,133100
838,94600
1024,112700
1210,155400
62,14200
838,101100
1024,117599
1024,155800
1210,153900
62,15100
838,120300
1024,126100
1024,200200
62,25100
62,22100
1210,233500
838,171100
62,18400
1024,142500
62,11100
1210,154800
838,101800
1210,138700
838,97999
1024,120900
1024,136000
62,14100
1024,145000
62,43900
1024,129800
1024,121800
62,13500
1024,121400
1210,134800
838,93700
62,14400
1024,123600
1024,197300
1024,122000
62,63400
1210,136500
838,106499
62,13600
62,8800
1210,169400
838,177100
1210,151000
838,119200
1024,144900
1024,181800
1024,134100
1024,186500
1024,140300
1024,134800
1024,203900
1024,139899
1024,151100
62,39800
1210,184800
838,127000
1024,139200
1210,151300
838,116900
1024,209500
1024,138700
1024,165200
1024,133900
1024,160100
1024,157599
1024,211600
1024,161600
62,18300
1210,178500
838,127600
1024,149200
1024,253200
62,16600
1210,204300
838,131800
62,11500
1024,146700
1210,170900
838,190499
1024,159800
1024,137300
1024,139600
62,15600
1024,120900
62,10700
1024,115000
1024,222900
1024,138500
1024,134100
1024,138500
62,11300
1210,157600
838,134300
1024,140200
1210,136699
838,95900
1024,112300
62,24500
62,14400
1210,146700
838,103200
1024,173500
1024,143500
1024,133200
1210,144000
838,118000
1210,216700
838,243399
1024,220400
1024,184400
1024,287200
1024,144700
62,11600
1210,137100
838,97800
1024,133500
1210,164600
838,99000
62,11100
1210,137900
838,104700
62,13800
1024,120999
1024,116500
1024,113200
1210,213400
838,102400
1024,119900
1024,113500
1024,127300
1024,121200
1210,132000
838,112700
62,15300
1024,123600
1210,137700
838,104600
1024,118000
62,14300
1024,127299
62,11200
62,8700
1024,174400
183,35400
62,9600
1024,112000
1210,239700
1210,212900
652,116700
1024,221800
1024,184900
1024,181800
1210,169400
838,104600
1024,125099
62,16400
1024,121800
1024,119600
62,10300
1210,144500
838,107800
62,13500
62,8700
1024,118400
62,9900
1024,116900
1210,147800
838,104200
1210,130600
838,99700
1024,120700
1024,300300
62,14800
1024,121500
1024,118600
1024,121000
62,13100
1024,122600
62,9800
1024,112000
1024,113900
62,15000
1024,133300
62,10600
1024,115900
1024,113800
62,10000
1024,115400
1210,142000
62,13400
838,99300
1024,113500
62,10400
1210,191700
838,103899
62,10800
1024,118800
1024,110700
62,14800
1024,123100
1024,117400
1024,113000
62,12200
1024,120500
1024,122100
1024,123000
62,10900
62,8900
1210,131000
838,133500
62,14900
1210,140100
1210,213000
652,75900
1024,120100
1024,122100
62,13500
1024,115900
1024,119000
62,10700
1024,114900
1024,128300
1024,124300
62,152300
1024,119900
1210,145500
838,103800
1024,126800
1024,117200
1024,124600
1024,122500
1024,116599
62,10700
1024,116600
1024,125300
1024,133800
62,11200
1024,111200
1024,113200
1024,121200
62,13400
1024,131500
1024,117500
1024,116800
62,14300
62,11900
62,8300
1024,183600
1024,117200
1024,122500
1024,116100
1024,128200
62,13499
1024,116800
1024,116000
1024,166300
62,14000
1024,124000
1024,117500
62,10500
1210,131900
838,104300
1024,122000
62,10500
1024,134000
1024,116300
1024,128900
62,14000
1024,119900
1024,116600
1024,110900
62,14000
1024,120599
1024,135900
1024,113600
62,10200
1024,111700
62,13900
1024,119700
1024,119600
1024,115600
62,10000
1024,112900
1210,185000
62,14100
838,102100
1210,142800
838,8.352e+06
1024,133300
62,13900
1024,137900
1210,130500
838,109600
62,13300
1210,141800
838,98799
1210,136200
62,25000
838,122100
1024,114500
1024,118100
1024,114900
62,14000
62,11400
62,8100
1024,120800
62,9800
1210,136600
838,106300
1024,118300
1024,121600
1024,120100
1024,117000
1024,111500
62,14100
1024,124600
1024,127100
1024,115500
1024,116300
1024,1.9949e+06
1024,129700
1024,121600
1210,157600
838,102100
1210,149500
838,150300
1024,127800
1024,123300
1024,116100
62,10200
1024,112400
1024,120300
1024,138200
1024,112199
1024,116800
62,14300
1210,143000
838,104700
1024,146600
1024,121900
1210,168000
838,114100
1024,123100
1024,128500
1024,133200
1024,124200
62,10400
1210,147300
838,101400
1024,121600
62,13800
1024,121299
1024,113500
1024,115700
1024,126300
1024,143100
1024,133600
62,10600
1024,114000
1024,122400
62,13200
1024,141900
1024,118700
1024,123000
1024,138400
62,11000
62,8500
62,7700
1210,138200
838,147600
1024,126099
1210,143600
838,109500
1024,146200
1024,141300
62,13800
1210,162500
838,103700
1210,150000
838,121600
1210,261800
838,115700
1024,136100
1024,156300
1024,171299
1024,131800
62,10900
1024,190200
1024,136400
1024,141500
62,10800
1024,128100
1024,132300
62,14200
1024,147500
1024,128600
1210,159200
62,18100
838,158300
1210,189500
838,128999
1024,161400
62,16100
1024,152700
1024,152200
1024,143100
1024,151500
62,17600
1024,166600
1024,150900
1024,143800
62,11300
1024,159400
1024,229400
62,15700
1024,175199
62,25900
1024,129600
1210,139100
838,103800
62,13600
1024,115400
1024,141800
1024,129300
1024,158300
1024,137800
62,10700
1024,145400
1024,126600
1024,153500
62,14000
1024,128400
1024,133200
62,15000
1024,120800
1210,142500
838,99800
1024,135500
62,16900
1024,123500
1024,222600
476,110600
62,16500
62,29600
63,11200
62,10800
298,61000
62,14000
62,10500
1210,267000
1210,345699
652,332800
1210,254600
838,110100
1024,128400
1024,123500
1210,139900
838,158900
1024,126600
1024,121900
1024,147200
62,14500
1024,116599
1024,128200
1024,223900
62,11500
1024,205100
1024,160500
1024,227100
1210,288600
838,169300
62,20100
1024,193800
1210,210099
838,186600
62,11700
1024,123900
1024,124800
1024,136400
62,11100
1210,138400
838,96900
1210,143600
838,150200
62,10800
62,8300
1210,136500
838,99400
1024,127000
1024,125800
1210,138100
1210,148699
652,84700
62,13300
1210,217200
838,100800
1024,114000
1024,127300
1024,124500
62,22000
1024,163100
62,10100
62,12600
1210,145100
838,95500
1210,135600
838,198200
1024,219100
1024,129499
1024,2.2834e+06
1024,130500
1024,127900
1024,188800
62,11800
1024,121600
62,10100
62,8000
1024,111700
1024,126400
1024,121600
1024,118600
1024,118400
1024,173300
62,13600
1024,204300
1024,140799
62,10800
1024,131300
1024,122900
1024,183400
62,10900
1024,118800
1024,148600
1024,124000
1024,128400
62,10600
1024,113400
1024,264200
1024,123500
62,10700
1024,117300
62,9700
1024,111100
1024,127399
62,13100
1024,118400
62,10000
1210,207500
838,98600
1210,161100
838,103900
62,10200
1024,114500
1024,108100
62,14100
1024,120500
1210,135100
838,97200
62,10400
1024,119600
1024,139900
1024,120000
1024,115299
62,10600
1024,110700
1024,172500
62,14200
1024,118900
1024,115100
62,64100
1210,143400
838,97700
1024,115200
62,10500
1024,131500
62,14200
1210,152200
838,100000
1210,160900
838,99700
1210,141800
62,13600
838,113699
1210,148600
838,9.4456e+06
1024,143900
62,12400
1210,156200
838,100200
1210,141200
838,101400
1024,118700
62,10700
1024,113600
1024,122399
62,11800
62,9200
1024,122300
1024,161500
1024,115200
1024,120100
1024,116600
1024,116100
62,9900
1024,113800
1024,121400
1024,169000
1024,117200
1210,133400
838,106700
1210,139400
838,101600
1024,115699
1024,122700
62,14300
62,9600
1024,117500
1024,116100
1024,116400
62,17600
1024,124700
1024,127700
62,11100
1024,121600
62,10600
62,10500
1024,174300
1024,130700
1024,142300
1024,125100
1024,121000
1024,124000
1024,214900
1024,121700
1024,119799
1024,116900
62,10800
1024,117900
1024,119800
1024,116200
1210,196200
838,101800
1210,136900
838,98300
1210,137100
838,97200
1024,115800
62,32600
1210,184600
838,116800
62,11400
1210,151600
838,113600
62,12500
1210,262000
838,115200
1024,152400
1210,161500
838,137299
1024,283100
1210,279800
838,144400
1024,215300
1024,135200
1024,139500
1024,120900
1024,122300
1024,123700
1024,117799
1024,122000
62,15700
1210,141000
838,206100
1210,136800
838,104300
62,14000
62,9200
62,8500
1210,137300
838,96200
1210,131800
1210,166100
652,88900
62,11000
1024,116100
1024,119600
1024,123200
1024,122199
1024,116700
1024,227000
1024,289100
1024,126100
1024,2.9392e+06
62,20600
1024,124000
1024,124500
1024,179699
1024,116800
1024,116200
1024,126600
1024,122400
1024,115300
1210,137300
838,118000
1024,125700
1024,117400
1024,114600
62,14500
1024,116800
1024,243200
1210,208400
838,101099
1024,121400
1024,117400
1210,133700
838,120300
1024,131399
1024,122000
62,10900
1024,144100
1024,170000
1024,199100
1210,204400
838,156100
1024,260200
1024,219100
62,16600
1210,186300
838,107100
1210,176399
62,13700
838,123600
1024,120000
1024,119700
62,12300
1024,118700
1024,119100
1024,121700
1024,115500
62,11600
1024,162900
1024,135300
62,10000
1024,140000
62,10300
62,8000
1210,138400
838,107100
1024,124400
1024,138099
1024,146900
1024,118000
1024,116200
1024,116200
62,11600
1024,116500
1024,117900
62,10100
62,8200
1024,177700
1210,137000
838,118400
1024,124600
1024,119900
1024,146200
1024,125700
1024,121000
62,10800
1024,119000
1024,122200
62,11400
1024,123199
1024,128700
1024,149200
62,11600
1024,120400
1024,128900
1024,141400
62,11400
1024,117900
1210,144100
1210,167100
652,87800
62,10800
1024,118100
1024,123000
1024,121400
62,10500
1024,125600
1024,127299
1024,136900
1024,124900
62,10700
1024,120300
1024,120100
1024,131800
62,11900
1024,118200
1210,159100
838,124600
1024,127900
62,25200
1024,118400
62,10300
1210,141200
838,99700
1024,118000
62,11400
1024,119900
62,9900
1024,145499
1024,116200
62,11600
1024,117700
1024,117200
62,9800
1024,114300
1024,139600
1024,130900
62,11200
1024,143200
62,10600
1024,170000
1024,133000
62,11600
1024,126900
1024,131900
1024,129200
62,12100
62,9700
62,8800
1024,126000
1210,189700
838,101600
1024,125599
62,106300
62,24100
1024,344499
1210,235700
838,191500
1024,168800
62,16200
62,13400
1024,221300
1024,184000
1024,170100
62,25800
1024,182700
1024,158599
1024,140400
62,11500
1024,291300
1024,151100
1024,146800
62,13900
1024,136400
1210,164000
838,122700
1024,139400
1024,216500
62,12700
1024,150200
1024,3.1825e+06
1024,220600
1024,146500
62,14100
1024,146800
1024,125200
62,11200
1210,140700
838,99400
62,10200
1024,117200
1024,213400
62,13600
1024,132400
1024,127500
1024,126400
62,11700
1024,130600
1024,124900
62,10600
1024,154900
1024,129499
1210,149400
838,112200
62,13000
1024,137100
1024,124800
62,11900
1210,201800
838,105300
1024,121400
1210,145000
838,103600
1210,136700
62,11700
838,101100
1024,149200
1024,2.61472e+07
62,48500
1024,171800
62,11700
1210,144500
1210,617200
652,151100
62,18200
1024,207200
1024,175100
62,14500
1024,172699
62,13400
1024,173500
62,12100
1210,171600
838,176500
1024,152200
1024,142800
1024,133400
1024,139900
62,13200
1024,140600
1024,178800
1024,144400
62,172600
1024,184600
1210,155300
838,121600
1024,128999
1024,160800
1024,132800
1024,125900
62,11800
62,9200
1210,146900
838,109300
1024,140800
1024,121400
1024,153600
62,13100
1210,148200
838,101900
1024,120800
1024,123300
1024,121600
1024,119700
1024,157999
1024,121500
1024,119300
1024,125200
1024,121200
1024,135800
1024,130700
62,11700
1024,147000
1024,133900
1024,128800
1024,126400
1024,127800
1024,125800
1024,128300
1024,183100
1024,127200
1024,124699
1210,165800
838,108900
1024,123700
1024,135200
1024,136500
1024,200700
1024,133300
62,11700
1024,125700
1024,204599
1024,140500
1210,157400
838,112400
1024,157000
1024,156000
1024,128000
62,11800
1024,120900
62,12400
62,9600
1024,121700
1024,123900
1024,119900
1210,141600
838,130200
62,11900
1024,121899
1024,120100
1024,134600
62,11500
1024,121900
1024,121600
1024,119300
1024,149000
1024,157200
1024,123500
1024,120699
1024,125600
1024,125500
1024,119700
1024,165800
1024,181700
1024,149000
1024,141900
1024,131800
1024,150800
1024,132400
1024,171099
1210,147400
838,111000
1210,154100
838,108500
1024,126900
1024,145500
1024,132000
1024,137900
62,11800
1024,125300
1210,162500
838,118800
62,10900
62,8700
62,7700
1210,176600
838,108699
1024,123100
1024,122000
1024,124300
1024,124600
1024,121600
1024,169800
1024,125800
62,13900
1024,124900
1024,124900
1024,127800
1024,123900
62,12500
1210,140800
838,142500
1024,124500
62,11100
1024,124399
1024,127000
62,11800
1210,140900
838,106300
1024,122900
1024,133000
62,12100
1024,123400
1024,129000
1210,145500
62,12800
838,135100
1210,152700
838,115900
1210,149600
838,119700
1024,136400
62,11900
62,9300
62,8600
100,22800
1210,197300
838,120500
1210,203800
838,110900
62,12000
1210,161100
838,114900
1210,175700
838,126900
1024,187500
1210,168300
838,127200
62,12900
62,9900
1210,165800
1210,178900
1210,205899
466,93100
1210,161900
1210,164700
1210,247100
1210,204899
1210,185700
1210,196400
1210,184700
1210,253900
1210,293200
62,17900
1210,166200
1210,167000
1210,159199
1210,190200
1210,155500
1210,154900
1210,149400
1210,166300
1210,166600
1210,146600
1210,146100
1210,142100
1210,149200
1210,144100
1210,166299
1210,146400
1210,146600
1210,145500
1210,145500
1210,144500
1210,180100
1210,147400
1210,3.2929e+06
62,17300
1210,156900
1210,154500
1210,156300
1210,172100
1210,168300
1210,171400
1210,219200
1210,466099
493,80100
1210,147100
1210,175300
62,13800
1210,145600
1210,140400
1210,177100
1210,147500
1210,142300
467,58500
62,12000
63,10100
62,8900
62,8000
1210,137200
1210,140200
1210,189400
1210,147099
1210,142300
1210,135100
1210,137700
1210,142400
1210,139200
1210,142800
62,13200
1210,140500
1210,152500
1210,151800
1210,140300
1210,166100
1210,138500
1210,141200
1210,142000
1210,140899
1210,139600
1210,153400
1210,138200
1210,156900
1210,137900
1210,137100
62,11600
1210,133400
1210,146300
1210,141400
1210,149400
1210,137900
1210,143600
1210,140699
1210,140100
1210,151900
1210,145100
1210,140800
1210,137100
1210,141100
1210,148200
1210,166700
1210,164000
1210,144000
1210,140700
1209,137700
1210,143000
62,11100
1210,136300
1210,156300
1210,141000
1210,143099
1210,140200
63,14400
62,10700
62,9100
63,8600
62,7500
62,7300
1210,138200
1210,138100
1210,158100
1210,140100
1210,141000
1210,139100
1210,139700
1210,137200
1210,148600
1210,136900
1210,137400
1210,137199
1210,144500
62,16000
1210,247300
1210,355300
1210,334500
1210,508699
1210,424400
1210,304900
1210,314700
1210,336599
1210,306200
1210,364400
1210,291600
1210,212700
1210,178600
1210,235800
1210,168500
1210,156600
1210,222500
1210,142600
1210,139600
1210,145200
1210,152100
1210,173800
1210,277400
1210,169600
1210,230500
62,21300
1210,154100
1210,145400
1210,142100
1210,137800
1210,620499
1209,153700
63,12500
62,9500
62,8300
63,10200
62,8000
1210,138700
1210,145300
62,12400
1210,138400
1210,137200
1210,133300
1210,137400
1210,135000
1210,141900
1210,201099
1210,142500
1210,139700
1210,132000
1210,156399
1210,161500
1210,219500
1210,155800
1210,143100
1210,134500
1210,136200
1210,224200
1210,204700
62,13300
1210,139800
1210,143800
1210,203600
1210,134900
1210,140500
1210,158400
1210,143500
1210,158900
1210,150400
1210,139800
1210,138900
1210,140000
1210,141000
1210,135900
1210,142900
1210,146000
1210,139900
1210,143300
1210,136499
1210,423600
1210,135200
1210,139500
1209,145700
63,10600
62,10000
62,7900
62,7200
63,9000
1210,133200
62,11500
1210,134600
1210,147100
1210,135000
1210,147500
1210,135500
1210,134400
1210,132600
1210,135400
1210,159100
1210,135300
1210,140100
1210,164000
1210,142100
1210,140200
1210,136800
1210,134900
1210,141500
1210,141000
1210,149700
1210,136100
1210,156500
1210,146200
1210,136100
184,29000
62,11500
62,9200
62,8700
1210,196500
838,95400
1210,134699
838,102000
1210,136800
838,105700
1024,114000
62,10700
1210,180000
838,97500
62,11100
1210,132300
1210,138300
652,81900
1210,135500
838,96500
62,10400
62,8500
1210,151700
1210,137000
1210,138200
1210,145399
1210,139700
1210,132900
1210,158700
1210,135400
1210,144500
1210,145900
1210,134500
1210,158700
1210,145600
1210,165400
1210,152300
1210,142400
1210,165000
1210,197600
1210,150200
1210,149600
1210,144600
1210,148300
1210,134200
1210,202699
1210,142000
1210,138600
1210,131100
62,11200
1210,135700
1210,141700
1210,148000
1210,137000
1210,141000
1210,140300
1210,215600
1210,202800
1210,161600
1210,171600
1210,145900
1210,169600
1210,168900
1210,247200
1210,173600
1210,189600
1209,156399
62,14300
1210,344100
1210,169900
1210,155600
1210,142300
1210,152800
1210,203500
1210,154000
63,13600
62,10900
62,8200
63,7800
62,7600
62,7200
1210,143100
1210,144600
1210,148799
1210,186600
1210,189000
1210,222800
1210,255400
1210,399000
62,16300
1210,143700
1210,137200
1210,210700
1210,151900
1210,139600
1210,145100
1210,139200
1210,239700
1210,235799
1210,235400
1210,170000
1210,228900
1210,140800
1210,143000
1210,140400
1210,136900
1210,222700
1210,252300
1210,8.9284e+06
1210,214500
1210,142600
1210,141600
1210,156800
1210,144700
62,12100
1210,154400
1210,147600
1210,144600
1210,138900
1210,161000
1210,145900
1210,133900
1210,144500
1210,141400
1210,146400
1210,139900
1209,141799
62,12200
63,10800
62,8900
62,7700
63,8000
62,7400
1210,137600
1210,150800
1210,140700
1210,139100
1210,137100
1210,140000
1210,135700
1210,132800
1210,141400
1210,138900
1210,175600
62,12700
1210,152000
1210,143999
1210,149800
1210,141700
1210,141000
1210,142200
1210,151100
1210,136000
1210,137300
1210,135800
144,21400
62,10500
62,8200
1024,114000
1024,118300
62,11300
1024,129100
1210,137800
838,104000
1024,118500
1024,115000
62,10100
1024,112900
1024,121400
1024,133100
62,11500
1210,139500
1210,137300
652,78899
62,11200
1024,118200
1024,112300
1024,117200
62,11900
1210,150100
838,98600
62,10400
1024,125000
62,10600
1210,132200
838,100700
62,11300
1024,116600
62,9800
1210,134100
838,156100
1210,137400
838,94600
1024,115100
62,10700
1024,117599
1024,115900
62,10300
1024,115200
1024,126300
1024,128200
62,12600
1024,126700
1024,128500
62,11000
1024,183700
62,12200
1024,188700
1024,135000
1210,150700
838,107500
62,12100
1024,127900
1024,123999
1024,181800
1024,121800
1024,181200
62,16300
1210,147500
838,125100
1210,221600
838,168199
62,14600
1024,189100
1024,201200
1024,144800
62,15200
1210,200400
62,11100
1210,150500
652,84800
62,15700
62,12000
1210,167600
838,120900
1024,134500
1024,230000
62,16799
1024,138200
1024,136000
1024,129600
62,11100
1024,130600
1210,202100
1210,202200
652,84300
62,10700
1024,143100
1210,159200
62,14000
838,127300
1024,203800
1024,300699
1024,138000
1024,138900
62,11700
1024,434300
1024,142500
1024,136700
62,13700
1024,196500
1024,157800
1210,199300
838,130300
1024,158899
1024,141300
62,15700
1024,153400
1024,196000
62,12000
1024,152300
62,10100
62,8000
1024,139500
1210,180800
838,133200
62,10700
1024,221300
62,11500
1024,149700
1024,185600
62,13000
1024,121799
62,9700
1024,120000
1024,136300
1024,149500
1024,134500
1024,127900
1024,132300
62,14300
1024,141400
1024,130500
62,23900
1024,306900
1024,130600
1024,127800
1024,125900
1024,126299
62,15000
1024,288400
62,15100
62,9200
1210,146000
838,149400
1024,202700
62,55300
1024,407200
62,18000
1024,246700
62,19400
1024,242299
1024,135500
1024,131900
62,13600
1024,130700
1024,118500
1024,122300
1024,182200
1024,119800
62,10300
1024,118500
1024,121900
1024,123400
62,10600
1210,137500
838,121300
1024,120700
62,13400
1024,120600
62,10000
1024,117100
1024,114000
1024,126000
1024,128000
1024,185600
1024,136700
1024,128100
1024,130800
1210,141400
838,158700
1210,287600
62,22000
838,210099
1210,242500
838,196100
62,102800
1024,298100
1024,129600
1024,120600
1024,116700
62,14600
1024,126900
1210,140200
1210,135800
652,89800
62,14100
1024,122500
62,10400
1024,116000
1024,126300
62,39000
62,12500
1025,137400
62,9300
85,17300
89,14100
83,10800
82,11100
86,12300
84,13800
84,11900
85,11200
86,12400
86,10800
88,13400
83,11400
83,11100
86,11200
85,10800
91,14500
151,23600
118,15500
74,11200
154,23900
114,14800
153,18600
99,13100
136,17100
100,19400
146,25600
74,12500
90,13600
74,9200
74,8900
74,8500
74,9300
91,13200
146,33100
118,18200
107,15200
134,21200
117,16200
74,10800
74,10000
78,11100
74,10500
74,9800
66,9600
62,8800
238,33100
62,9900
100,16100
132,18300
74,10200
62,12300
62,10100
99,13500
74,9800
153,21300
104,14500
74,9200
100,14400
138,18300
74,20800
62,16500
66,14200
99,15600
62,9400
62,8600
74,9900
1024,158400
1210,192100
348,45400
62,11500
188,25700
62,8900
304,38000
131,17300
62,8700
113,19600
62,11500
100,16500
454,63000
62,10100
278,34900
144,20600
62,9000
100,14400
62,9000
62,8700
74,11000
54,8000
62,8500
66,9600
62,8600
604,70500
62,9700
224,56900
224,30200
100,20800
54,8600
62,11000
62,8500
62,7700
83,12500
113,15500
74,10800
224,28700
224,37700
74,15600
74,11900
74,10700
74,10600
74,10600
74,10200
74,11300
74,11000
133,17600
97,13600
62,8400
93,11300
62,7600
82,12500
74,9300
74,9000
74,9200
137,16800
62,8000
74,8900
66,9300
62,7500
98,13900
74,10000
74,8300
96,15000
84,11300
62,7500
66,8000
62,7700
70,8700
74,10600
62,7600
224,27700
224,25600
80,11600
98,13200
62,15600
64,11800
62,9800
80,12100
74,11500
62,7100
64,15100
62,7200
154,23700
68,8900
62,7100
62,7000
62,6700
86,12800
62,10100
62,8000
121,21200
62,8100
102,14000
74,9700
66,8400
62,7400
100,13700
195,30200
62,8500
62,8000
93,14100
62,7000
62,7200
62,7000
62,7500
109,13500
74,9500
100,13000
74,9700
100,11800
74,8900
70,8800
70,8200
70,7600
70,7900
70,7700
70,8100
70,12200
70,10800
70,8200
70,7700
70,8100
70,8000
74,10100
81,11300
84,11700
82,11200
87,12500
90,12700
91,12900
89,15800
373,43300
74,11200
136,19600
218,24200
107,16100
74,10800
74,10200
74,9900
81,11500
92,13800
66,9600
98,13600
62,8700
74,9700
155,20000
74,10300
75,10600
97,13900
108,15700
97,13500
74,10400
74,10000
74,13200
86,17000
66,11900
62,9300
66,8400
62,8600
150,22500
100,14200
66,9200
62,7900
148,23800
62,8900
62,8200
100,12200
66,7600
62,7600
62,6600
62,7100
120,17000
62,8300
62,7000
80,10700
102,12900
74,10100
115,17100
62,8300
62,6800
81,10399
134,30000
74,12200
146,20700
74,10500
62,9000
62,9300
62,8100
66,9600
62,8300
62,8400
100,14400
100,13200
70,10000
100,13300
100,13100
77,16400
152,26500
100,15800
89,13900
217,23000
74,12100
85,13300
66,9600
62,9200
101,13600
74,11300
168,27500
62,10300
62,9300
81,12400
74,11700
62,8400
62,8500
74,10400
113,15300
74,11400
74,10900
74,11000
74,10800
100,14300
74,11100
74,9900
70,10500
100,14000
74,11100
84,12300
141,18800
74,10900
74,10900
74,11100
74,11200
74,21100
70,11200
70,9800
70,9500
70,14500
70,12600
70,10000
70,10200
83,13100
84,12700
93,14100
100,14400
74,10700
92,15000
82,11900
191,27500
88,13300
136,18600
74,11100
218,26700
74,11500
147,21400
87,12500
134,19400
84,12200
132,17600
89,13300
74,10700
179,26100
74,11000
100,14300
105,14400
74,10700
341,44200
74,10800
62,9300
62,9200
62,7900
62,12900
82,15600
139,20900
100,15700
70,11400
70,10200
100,14000
84,45700
100,15500
97,15600
113,16100
74,11500
74,10999
100,14200
74,11500
74,11100
74,10800
74,10200
74,10300
95,17500
70,10600
74,10600
111,16600
74,10400
74,10400
70,10100
87,13000
117,16400
74,11100
90,13700
176,23800
74,10800
74,9500
74,8800
74,8500
74,8900
74,7900
70,8600
70,8000
70,8300
70,13000
70,11000
70,8700
70,7900
87,13000
117,15300
74,9300
94,13400
82,11500
114,13800
74,9000
110,14000
74,9100
70,9100
