pkt大小(Byte),用时(ns)
1210,143900
62,14300
1210,162200
1210,152500
1210,141300
1210,150100
1210,185400
1210,140800
1210,197900
1209,151700
1210,140600
1210,201799
1091,200200
62,14000
62,11800
62,10400
62,10000
1120,237100
62,13200
1120,196900
62,18200
1120,194300
62,12900
1120,157800
62,9400
1120,302300
62,16000
1120,135400
62,10400
1120,123100
62,9700
1120,126599
62,14600
1210,161300
1030,141600
62,11100
1120,127900
62,9600
1120,130700
62,14200
1210,151600
1030,120300
62,10200
1120,121600
62,13600
1120,194700
62,10400
1120,130000
62,9500
1120,1.444e+06
62,13900
1120,145400
62,14200
1120,129700
62,9700
1120,125700
62,9600
1120,122100
62,14600
1120,132700
62,10000
1120,125800
62,9900
1120,136300
62,15600
1120,139099
62,10000
1120,128100
62,9700
1120,124000
62,10300
1120,124700
62,14500
1120,132000
62,9600
1120,140100
62,30300
1210,138900
1030,215600
62,15700
1120,133300
62,10200
1120,131500
62,14300
1210,151800
1210,132400
940,107300
62,10500
1120,127299
62,15300
1120,136900
62,9900
1120,126900
62,27400
1120,129100
62,16100
1120,132800
62,9900
1120,125400
62,10000
1120,124100
62,9300
1120,128600
62,13500
1120,133000
62,9800
1120,121100
62,9900
1120,146100
62,14100
1120,128700
62,9800
1120,124100
62,9500
1120,122599
62,13900
1210,149100
1210,134000
1210,221600
1210,221900
1210,154600
1210,144400
1210,131500
1210,203500
1210,142400
1210,133200
1210,156300
1210,142599
1210,147600
1210,174000
1210,139400
1210,146500
1210,133500
1210,144700
1210,149400
1210,174100
1210,147000
1210,140700
62,10500
1210,134300
1210,134600
1210,155300
1210,148400
150,22700
62,9600
62,7400
1210,131500
1030,122800
62,13700
1120,133800
62,9800
1120,126300
62,14100
1120,147300
62,10400
1120,127600
62,9600
1120,125700
62,9800
1120,123200
62,13700
1120,138300
62,10400
1120,126800
62,9800
1210,143200
1030,128199
62,13900
1120,124700
62,10100
1120,123400
62,9400
1120,143500
62,13100
1120,1.1872e+06
62,16600
1120,137400
62,10400
1120,123200
62,14000
1120,131799
62,10100
1210,130000
1210,134900
1210,152500
1210,138700
1210,133800
1210,132000
1210,147200
1210,142100
1210,133300
1210,200200
1210,137500
1210,130500
1210,140400
1210,137899
1210,143000
1210,176100
1210,142500
1210,144100
1210,132400
1210,144500
1210,142800
1210,202100
1210,190900
420,59900
62,10000
62,8100
1210,141200
1030,121900
62,14400
1120,128899
62,20500
1210,138900
1030,118200
62,10100
1120,122900
62,11600
1120,133200
62,9400
1120,124700
62,9300
1120,125900
62,13900
1120,147600
62,10300
1210,132300
1030,112000
62,11500
1120,130800
62,9700
1120,119300
62,9500
1210,127900
1030,136800
62,14500
1120,134299
62,10600
1120,119700
62,9800
1120,125000
62,13400
1120,133500
62,9900
1120,125000
62,9500
1120,135100
62,25500
1120,123200
62,13900
1120,137200
62,9900
1120,124600
62,9200
1210,132000
1030,125700
62,12900
1120,174700
62,25300
1120,138500
62,14100
1120,134900
62,10200
1120,127100
62,9300
1210,3.7221e+06
1030,212200
62,17100
1120,207599
62,15000
1120,207000
62,15200
1120,214500
62,19500
1120,194100
62,14800
1210,208800
1030,231700
62,11800
1210,142400
1030,132200
62,13400
1120,136500
62,10000
1120,125400
62,63200
1120,232200
62,12300
1120,332500
62,14500
1120,208400
62,12300
1120,260200
62,14000
1120,135100
62,9600
1120,134100
62,9500
1120,131900
62,16400
1120,141600
62,10300
1120,191800
62,9800
1120,122900
62,48400
1120,303400
62,18300
1120,150600
62,10000
1120,136100
62,9800
1120,129600
62,14600
1120,139899
62,9800
1120,181600
62,10000
1120,129000
62,14300
1120,137500
62,9600
1120,127600
62,9200
1120,126100
62,14100
1120,134300
62,10300
1120,231300
62,10400
1210,137100
1030,120000
62,14800
1120,142600
62,9900
1120,132500
62,9900
1120,128399
62,20400
1120,163000
62,11200
1210,137200
1030,126300
62,10800
1120,129300
62,54000
1120,139100
62,10500
1120,126300
62,21900
1120,129900
62,14200
1210,140400
1030,118800
62,9600
1210,132600
1030,124100
62,12600
1210,142200
1210,151900
940,111000
62,13400
1210,147800
1210,135000
1210,153200
1210,141100
1210,164700
670,88800
1120,125700
62,14000
1120,133500
62,10000
1210,135500
1210,136000
1210,168899
850,106800
1210,135800
1210,138100
940,117100
62,13800
1210,143800
1030,117100
62,9700
1210,222600
1210,145400
940,118600
1120,130000
62,14500
1210,142600
1210,147200
940,111900
1120,124700
62,15400
1210,142900
1030,115000
62,23400
62,8700
1120,125200
62,13000
1120,137400
62,9800
1120,138300
62,9900
1120,128700
62,9700
1120,128000
62,18600
1120,152300
62,12100
1120,129700
62,9800
1120,127600
62,19200
1120,142700
62,10900
1120,130600
62,10200
1120,124900
62,17900
1120,146100
62,11300
1120,125900
62,9800
1120,123300
62,9600
1120,125400
62,13400
455,61600
62,9200
62,7200
62,8100
74,13600
66,8900
62,8500
227,31000
62,8900
873,125800
62,12300
108,28500
62,11300
153,19500
62,8200
323,39300
62,8500
291,36800
62,12300
62,8000
62,7600
62,6599
62,7100
74,11300
66,9000
62,7600
227,30200
62,8700
873,102400
62,9900
108,13500
62,11000
153,18800
62,8400
323,38800
62,8700
291,32800
62,8500
62,7500
62,7200
115,15200
62,8100
62,7200
62,7200
118,14200
118,21800
62,11500
62,8500
62,20300
62,9800
62,13800
62,8800
62,7200
62,7200
62,7000
74,10700
66,8200
62,8500
178,23500
62,7900
298,35900
62,8600
62,7800
62,6400
62,6600
100,15500
74,9400
66,7700
62,7700
195,24600
62,7600
975,138700
62,12700
108,16200
62,14300
153,22300
62,10200
275,41400
62,8700
1131,128600
62,21200
100,15600
283,34700
62,9300
62,8000
62,8300
62,8100
62,7600
74,10900
66,9500
62,8600
256,31500
62,9000
357,43200
62,10000
62,9400
62,7900
62,7900
100,16300
74,11300
66,8900
62,8100
164,28500
62,12100
1210,132099
1030,117600
1120,141700
62,12300
1120,3.068e+06
62,19200
1210,168300
1210,135700
940,103600
62,14800
1210,136200
1030,122900
62,11000
1120,191899
1210,136100
1030,124200
62,13900
1120,125900
1120,130800
62,20700
1210,153100
1210,148700
940,111200
62,11400
1210,134300
1030,129900
62,14300
1210,284000
1030,191800
62,12600
1120,138399
1120,141500
62,11100
1120,129200
1120,128700
62,14100
1120,134500
1120,175200
62,11000
1120,133200
1120,131600
62,14100
1120,134200
1120,132600
62,10900
1120,156900
1120,188500
62,16200
1120,176199
1120,153000
62,14400
1120,163400
1120,214000
62,28600
1120,159200
1120,648300
1120,303600
62,16600
1120,147000
1210,187599
1210,324100
940,238400
62,18900
1120,276900
1210,325000
1030,261600
62,22400
1120,254000
1120,287499
62,24100
1120,235400
1210,211700
1030,195500
62,19100
1120,340600
1210,414900
1210,511800
940,563300
62,140200
1120,524400
1120,137499
62,10200
1120,121500
1120,226100
62,18200
1120,145800
1120,124200
62,11000
1120,119200
1210,715000
1030,123500
62,11300
1120,125000
1120,120200
62,14600
1120,125700
1210,124600
1030,143800
62,16200
1210,137700
1030,115500
62,10300
1210,129800
1030,148500
62,15000
1210,134300
1210,154500
940,148000
1210,391200
1030,121800
62,10500
1120,114400
62,9600
1210,139700
1030,117400
62,14700
1120,126700
1120,119400
62,14400
1120,142000
1120,119600
62,10000
1120,132600
1210,123900
1030,120100
62,13900
1120,130800
1120,120900
62,14600
1120,127400
1120,116100
62,20100
1120,167999
1210,142500
1030,117700
62,14300
1120,121200
1120,115000
62,14000
1120,126200
1210,188500
1030,108700
62,10100
1210,127400
1030,115000
62,13400
1120,121200
1120,122800
62,14700
1120,125200
1120,136000
62,10900
1120,120499
1120,119900
62,16500
1120,132500
1120,120100
62,10600
1120,116400
1210,148000
1030,122500
62,10700
1120,122100
1120,124200
62,14600
1120,127800
1120,118700
62,10100
1120,116600
1120,143100
62,14600
1120,122100
1120,113000
62,9900
1120,118199
1120,127200
62,13500
1120,120100
1120,114800
62,25100
1210,138400
1030,109400
62,10500
1120,120500
62,10000
1210,127200
1210,137100
1210,137000
626,83700
62,11500
1210,138800
1210,140000
106,18600
62,9500
1210,134400
806,87199
62,13900
1120,138100
1210,455100
196,28800
62,10600
896,98900
1120,128400
62,13600
1120,125500
1120,127300
62,10600
1120,155400
1210,151500
196,31000
62,11000
896,98500
1120,120100
62,15700
1210,137000
1210,126399
1210,141800
1210,134000
1210,141400
1210,138900
580,67200
62,14200
1120,127400
1210,1.731e+06
1030,211200
62,11600
1210,206200
1030,128300
62,14300
1120,126600
1120,121800
62,14900
1120,130200
1120,254300
62,15500
1120,129699
1210,127400
1030,119000
62,14300
1120,126900
1120,122100
62,14500
1120,130500
1120,125000
62,10600
1120,119300
1210,133000
1210,134300
1164,131200
62,10400
896,147400
1210,135200
1210,135600
940,98800
62,9600
1120,120300
1120,125400
62,12900
1210,154700
1030,115200
62,10400
1120,136500
1210,143900
1210,133600
1210,170000
1210,142800
1210,282300
1210,211400
172,30200
62,13300
470,63000
1210,134599
1210,135600
1164,145400
62,15300
896,110300
1210,137300
196,28100
62,10000
896,116800
1120,123500
62,13900
1210,141100
1210,150000
1210,137200
1210,150400
984,120000
62,10700
1210,131100
1210,143500
940,135499
62,29200
1210,138600
806,92200
62,14400
1210,143300
196,30000
62,10300
896,97200
1210,132900
1210,181600
106,23000
62,10300
896,106300
1210,136200
1210,136600
106,21600
62,13100
896,109200
1210,131500
196,29400
62,9800
896,113100
1120,135399
62,13400
1210,134000
1210,133500
106,16400
62,9500
896,98800
62,13600
1210,147500
1030,535600
62,11000
1210,135700
1210,144200
940,114300
62,18400
1120,145700
62,10600
1210,140300
1030,139599
62,13900
1120,131800
62,9900
1120,128000
1210,139300
1210,161600
1210,148500
1210,133900
898,113000
62,14100
982,112800
1210,166300
1210,193900
1210,141800
1210,130400
898,100400
62,15000
982,118599
1120,125500
62,10600
1210,140800
1168,137700
62,13800
982,114500
1210,135500
1168,131500
62,15200
1210,141000
892,101600
62,27200
1210,260100
1030,285100
62,28100
1210,342899
1210,303300
1210,209300
1210,213200
1210,265900
1210,205200
1210,216100
82,24700
62,15700
1210,212000
1210,257999
1210,221200
1210,216400
1210,211000
1210,237300
1210,411800
82,23000
62,15100
1210,211300
1210,269400
1210,251299
1210,252200
1210,271400
1210,258800
1210,262800
62,20500
1210,271300
82,50800
62,28400
62,18800
63,16000
62,17800
1210,279099
1210,309700
1210,299100
180,66900
62,27200
1210,288600
1210,359000
940,237100
62,21800
1210,324299
1030,393600
62,26800
1210,290600
1030,273400
62,75800
1210,339600
1030,250400
62,37200
1120,243399
1120,165800
62,15400
1120,161900
1120,152000
62,10600
1210,161200
1030,206900
62,15700
1210,173200
1030,124700
62,10300
1210,184500
1210,147200
1210,178600
1210,223699
1210,163500
1210,225700
1210,180800
82,77600
62,24900
1210,277700
86,35000
62,17800
62,9800
62,14000
74,35000
66,25700
62,22000
248,79000
62,16800
1210,532599
1030,136600
62,30500
1210,176900
1030,132300
62,12400
1120,142700
1120,135400
62,13500
1120,123900
1120,120400
62,10300
1120,116900
1120,253300
62,15000
1210,135100
1030,107400
62,17200
1120,128199
1210,128800
1030,109600
62,10700
1120,169800
1210,148500
1030,120600
62,11300
1120,188100
1120,133700
62,14100
1120,147400
1120,204400
62,10800
1120,120700
1120,127600
62,13500
1210,129500
1210,127899
940,108200
62,13500
1120,180000
1120,119300
62,11100
1120,112600
1120,128600
62,13600
1120,122500
1210,152800
1030,175600
62,15100
1120,119300
1120,117700
62,10400
1120,114900
1120,128300
62,19400
1210,274899
1210,134400
1210,138200
1210,137500
760,87200
62,10800
1120,117700
62,15200
1210,143600
1030,125100
62,11600
1120,119800
62,15200
1210,133600
1030,109600
62,10700
1210,124200
1030,106800
62,15100
1210,151000
1030,114500
62,11100
1120,120199
1120,124800
62,14100
1120,123700
1210,130800
1210,124900
1210,154100
850,105200
62,10500
1120,118300
1210,135400
1030,119300
62,11000
1120,115000
1120,132000
62,14900
1120,128800
1120,120000
62,11000
1210,131999
1030,117600
62,14400
1120,121000
62,10400
1210,124300
1210,147100
1210,139100
1210,135100
1210,126300
670,83700
62,14500
1120,390100
1120,126100
62,10800
1120,120900
62,14900
1210,132800
1210,127899
1210,127500
850,101200
62,14900
1210,134500
1210,126300
1210,130200
1210,140800
760,92600
62,10900
1120,118100
1120,122000
62,17600
1120,128100
62,11000
1210,125700
1030,107600
62,15000
1210,141300
1210,125900
1210,137499
1210,174100
1210,166100
1210,156200
580,90500
62,63900
1120,181800
1120,184700
62,14800
1210,162700
1030,225200
62,15700
1120,129800
62,10200
1120,119000
1120,132300
62,15299
1120,127600
1120,121700
62,10800
1120,120600
1120,117700
62,14900
1120,127300
1120,118800
62,10600
1120,133900
1120,124800
62,14000
1120,126200
1120,120300
62,10200
1120,123100
1120,124900
62,13700
1120,150500
1120,122000
62,15000
1120,128299
1120,119200
62,10200
1120,120200
1120,118100
62,14500
1120,136900
1120,155300
62,9600
1120,117500
1120,123900
62,13700
1120,119400
1120,116900
62,10000
1120,126300
1120,142500
62,10800
1120,119400
1120,119000
1120,123399
62,14300
1120,126600
62,10400
1120,121900
1120,139200
62,15200
1210,128300
1030,104300
62,10200
1120,118200
1210,135200
1030,116900
62,10500
1120,124700
1120,216800
62,14600
1210,131000
1030,106300
62,9700
1210,127500
1030,117200
62,13600
1120,120700
1210,140800
1030,1.5749e+06
62,16000
1120,132400
1120,124099
62,10700
1120,183600
1120,134100
62,13500
1120,130700
1120,129500
62,14800
1210,140500
1030,126600
62,14200
1120,127100
1120,123100
62,14800
1210,143000
1030,115100
62,9900
1210,134900
1030,126000
62,14200
1120,145200
1210,135699
1030,112700
62,14600
1120,132600
1210,135500
1030,114200
62,24800
1210,156400
1030,118100
62,10300
1120,125400
1210,134700
1030,126600
62,14400
1120,131900
1120,130100
62,17000
1120,136800
1120,128100
62,10500
1120,117999
1120,128900
62,14700
1210,142200
1030,132700
62,12100
1120,179500
1120,181100
62,14300
1120,131800
1210,135800
1030,117100
62,15100
1120,143600
1120,125900
62,10200
1210,132700
1030,128800
62,31700
1120,132099
1120,123900
62,9800
1120,124300
1210,209900
1030,137100
62,11300
1210,132600
1030,125400
62,13400
1120,129000
1120,128200
62,12300
692,81300
62,14300
62,11600
62,10400
74,12400
66,8400
62,8600
342,41200
62,8200
1210,127500
1030,114400
62,10800
1210,134700
1030,115399
62,13600
1210,205500
1030,131300
62,10900
1120,128300
1120,133000
62,10100
1210,133300
1030,235400
62,28600
1120,141800
1120,129300
62,11800
1210,126800
1210,138900
940,110800
62,10700
1120,118400
1210,196599
1030,118200
62,17200
1120,153300
1210,221300
1030,120500
62,14000
1120,183000
1210,125000
1030,108300
62,14400
1120,127700
1120,119100
62,9900
1120,118500
1120,126800
62,14800
1120,129900
1120,120799
62,10200
1210,131100
1210,142100
940,127400
62,10900
1210,134600
1210,163800
1210,152100
850,112500
1210,139300
1210,477900
940,133700
62,10500
62,8000
1210,141800
1210,141899
940,125400
62,12900
1210,140900
1210,153600
1210,169300
850,113700
62,11100
1210,143700
1030,123800
62,15400
1120,154500
1120,172700
62,13800
1210,176400
1210,172300
1210,160399
850,122800
62,11000
1210,212100
1210,166400
940,144700
62,11500
1210,171200
1210,167400
940,183400
62,30200
1210,161000
1210,160100
940,148700
1210,148000
1030,122699
1120,205600
1210,138100
62,10500
310,35500
470,52500
1120,155700
62,14900
1210,150500
1030,159100
62,11300
1210,145200
1210,140400
940,172600
62,14100
1210,159600
1210,197100
940,123899
62,13800
1210,572400
1210,148300
940,209000
62,22400
1120,176300
1210,179600
1030,175600
62,38700
1120,444999
1120,220100
62,11500
1210,144800
1030,151700
62,20500
1210,151300
1210,134200
940,107500
62,14700
1120,135600
1120,122500
1120,135800
62,37100
1120,234700
62,14800
1210,138200
1210,136399
940,102700
62,14200
1120,143100
1120,198700
62,10500
1210,208500
1030,217300
62,15000
1210,241500
1210,146400
940,220100
62,14900
1120,186800
1120,184099
62,10700
1120,216800
1120,150100
62,15300
1210,157000
1030,117500
62,34100
1120,233400
1120,136400
62,14000
1210,135400
1030,112400
62,10300
1210,214300
1030,120300
62,13400
1120,127000
1120,125099
62,14600
1120,130100
1210,131800
1030,193900
62,25300
1120,215000
1120,194500
62,13400
1120,126100
62,9800
1210,128200
1030,120200
62,44700
1210,135800
1030,125300
62,10200
1120,121300
1120,145599
62,29500
1120,128400
1210,143100
1030,139000
62,14600
1120,124700
1120,123400
62,10100
1120,118200
1120,125700
62,13700
1120,121900
1120,175700
62,15000
1120,125700
1120,118800
62,9800
1120,117700
1120,116900
62,13400
1120,123999
1210,189900
1030,108700
62,13900
1120,124300
1120,116800
62,9700
1120,119500
1120,117700
62,13900
1120,127400
1210,133900
1030,107100
62,23100
1120,124200
1210,122700
1210,1.6934e+06
940,117100
62,14800
1120,169300
1210,177700
1210,209200
940,184599
62,21900
1210,207700
1210,204100
940,124400
62,17500
1210,158200
1030,136400
62,11100
1120,126500
1210,143100
1210,144500
940,105800
62,10100
831,115000
62,13500
62,11500
62,8400
74,12900
66,9500
62,9100
204,28200
62,8800
1120,122900
1120,457699
62,15600
1120,200000
1120,125600
62,13700
1210,145700
1030,113200
62,13900
1120,127300
1120,120400
62,10400
74,12700
1210,138000
1030,134500
62,14600
1210,134500
1030,108900
62,11700
1210,126399
1210,134700
940,122200
62,38800
1210,144600
1030,118600
62,14600
1120,125600
1210,178100
1030,111600
62,13900
1210,145900
1210,126700
940,100100
62,9900
1120,113900
66,16000
62,13200
253,39400
62,9200
1120,118400
62,9600
1120,120900
1120,119399
62,25700
1210,176000
1030,105900
62,9700
1210,136400
1030,117600
62,14200
1120,124200
1210,129600
1030,125200
62,15100
1120,130600
1120,122000
62,10400
1210,233400
1030,119800
62,18000
1120,124600
1120,133099
62,10500
534,59500
62,13300
690,94400
62,10700
62,8300
62,7900
212,27100
62,10200
74,11500
66,8700
62,8100
227,28500
62,8100
137,16500
62,7900
219,27100
62,7500
975,118000
62,9700
108,14500
62,11200
153,18300
62,7700
275,39900
62,11700
1210,183800
1210,127400
267,29900
62,9400
62,7700
62,6900
75,9700
62,7600
74,10500
66,9900
62,7700
253,32600
62,12200
1210,140200
62,21100
1210,129300
1030,111600
62,9400
1120,144000
62,14800
1120,125900
62,10300
1210,125799
859,92600
62,14500
62,12700
62,9300
690,80400
62,11300
212,28000
62,11500
137,17900
62,8500
283,35200
62,9300
155,35700
62,9800
74,12100
66,20300
62,10200
196,26700
62,8900
357,43000
62,10500
62,8300
62,10100
74,11600
66,8900
62,8300
227,29500
62,8600
975,120500
62,16700
108,20800
62,12200
153,21600
62,9400
795,92100
62,9400
283,32000
62,9200
62,7600
62,8200
62,8000
62,7800
74,11900
66,9600
62,8800
68,9300
62,7800
357,41800
62,10000
62,8400
62,7600
62,8600
74,60800
66,14700
62,12300
227,31900
62,8700
975,127000
62,10900
108,15100
62,11400
153,19700
62,7800
275,34800
62,8300
907,97999
62,8800
283,31200
62,8000
62,7000
62,7500
62,7600
62,7100
74,10000
66,13300
62,11000
62,8100
62,8600
253,36900
62,8400
690,118700
62,15600
212,32900
62,12300
137,17600
62,8400
699,81600
62,8900
275,33100
62,8400
115,14900
62,8100
62,7000
62,7400
115,15000
62,8200
62,7200
62,47100
62,8300
62,7000
62,12100
62,11100
62,7800
62,6700
74,11300
66,8600
62,7500
253,35300
62,8600
690,79700
62,11300
212,25600
62,11800
137,16100
62,7500
283,53300
62,9100
75,8900
62,6900
115,14300
62,7300
62,6700
62,7100
62,6700
74,9400
74,9100
62,7800
221,32400
314,66800
170,21800
314,50100
1210,142800
1210,132700
62,10100
80,11400
322,39600
216,27599
146,17400
190,22200
286,32900
62,13400
134,19700
134,21900
134,39300
134,18900
62,9800
74,11400
66,9600
62,9400
253,36400
62,9000
690,79200
62,10600
212,25900
62,10900
137,18800
62,8500
219,27700
62,9400
75,10200
62,7900
74,10400
66,9800
62,9500
253,34300
62,9200
690,76700
62,15800
212,33400
62,14500
137,18400
62,8900
219,29900
62,9400
75,10400
62,8200
115,15100
62,8500
62,7800
62,7900
115,15800
62,8500
62,38900
62,10500
62,8300
62,8700
62,7700
62,7700
118,15800
118,14700
74,11400
66,9700
62,8700
246,31600
62,9900
205,27900
62,10700
113,24300
62,9900
194,30300
62,12500
1120,129100
62,9900
534,64600
62,11700
223,32500
252,35100
74,11700
74,11400
62,9900
222,27400
170,20900
230,28600
234,28400
74,12100
74,11200
62,20099
1210,137300
227,38700
62,14200
346,46800
282,35900
167,24300
314,38900
266,32300
346,40500
130,21300
346,48900
66,10100
202,25400
202,34200
62,13500
62,9200
62,11000
62,9400
62,10600
62,8600
62,8100
62,8200
62,7900
62,7600
62,8000
62,8300
62,7600
62,6600
77,10700
141,16000
74,10200
66,19500
62,10300
245,47700
62,8900
1120,132600
62,10300
1210,141900
217,43700
62,13100
212,29800
62,8800
137,18000
62,7900
219,30200
62,8400
1115,118100
62,8600
523,56300
62,8000
74,10500
66,9100
62,7800
253,32500
62,9100
690,87800
62,14500
212,30000
62,12000
137,18399
62,8600
219,30300
62,8900
75,10600
62,8100
74,10900
66,9800
62,9300
253,35000
62,9500
690,77100
62,11000
212,27100
62,11600
137,18200
62,8500
827,93500
62,13800
275,39200
62,9900
74,12200
66,9900
62,9100
492,58800
62,9700
357,52800
62,12000
62,9100
62,10100
74,11200
66,9800
62,9100
227,30100
62,9100
975,121300
62,12000
108,20500
62,19100
153,24400
62,9000
291,39100
62,9200
1210,150600
1210,141600
62,10100
62,8800
1210,403400
1210,153700
62,14600
62,9500
1210,140900
1210,155300
62,16600
62,13000
1210,133100
1210,133600
1210,133100
1210,128800
1210,139000
1210,203900
1210,133200
1210,137800
62,14100
62,9300
62,8800
62,8200
62,8300
62,9000
1210,133000
62,10000
1210,130499
1210,142100
1210,212200
62,11200
1210,124900
1210,138800
1210,139500
62,22300
1210,125300
376,51800
62,13500
62,8500
62,7700
62,7200
62,7000
62,7300
62,19100
62,38900
1210,353500
1210,143800
1210,145600
1210,151199
1210,202100
1210,135100
1210,319100
1210,152100
1210,134700
62,16700
1210,146800
1210,145400
63,10700
62,10300
62,9600
62,8400
62,8500
62,8400
62,8700
62,8500
62,8400
62,8200
62,8200
62,8900
1210,144200
1210,152800
1210,156800
1210,148699
1210,178000
1210,178900
62,11400
1210,162900
1210,169400
1210,185900
62,15800
1210,164100
1210,159900
63,15300
62,14400
62,8500
62,9500
62,9300
62,10800
62,8000
62,7600
62,8100
62,8700
62,8500
1210,209800
1210,194100
1210,1.3915e+06
1210,145800
62,13500
1210,179600
1210,171000
1210,164200
1210,169100
62,11100
1210,150400
1210,245900
1210,158100
63,13200
62,8600
62,7100
62,7000
62,6800
62,33900
62,7500
62,6400
62,6500
62,6200
62,6100
1210,142500
1210,150500
1210,174900
1210,342200
1210,197000
1210,181799
62,12300
707,530600
62,72900
62,16100
62,13300
62,15300
62,14600
62,28300
363,360000
62,19600
62,8800
62,12700
62,9400
62,8100
74,16800
66,10600
62,11200
300,44600
62,8300
357,49300
62,10700
62,8200
62,8200
74,11100
66,9800
62,9300
227,32900
62,9900
975,225199
62,12600
108,15600
62,13000
153,21800
62,15200
275,42000
62,9200
1019,121900
62,9200
283,36700
62,10200
62,8400
62,7400
74,11600
66,9400
62,8300
106,16100
62,7700
96,12600
111,16900
62,8300
70,8700
62,6800
74,10700
66,9400
62,8300
196,26800
62,8000
357,41700
62,9200
62,33200
62,13200
62,8700
74,11900
66,9500
62,8400
227,29400
62,8900
975,121500
62,10500
108,15400
62,13500
153,19300
62,7900
275,33300
62,8500
699,75200
62,8400
283,31300
62,8400
62,12000
62,7300
63,7300
62,11800
63,10400
62,7400
63,6800
62,6500
63,7800
62,8800
115,16300
62,7800
63,6600
62,6200
63,6300
62,6200
115,15300
62,7400
62,6800
62,7100
63,6400
62,6100
63,6400
62,24700
63,9900
62,8100
63,8200
62,7700
63,7900
62,7900
63,7700
62,7800
63,10900
62,7900
63,7800
62,7700
62,8000
62,8200
62,15200
62,8100
62,8700
62,7900
62,8200
62,7600
62,7700
63,7700
62,11300
63,7700
62,7600
63,7500
62,7600
63,7500
62,7700
63,8400
62,13000
63,11000
62,8500
63,7500
62,7800
63,7600
62,7700
63,7300
62,7600
63,7500
62,7500
63,8000
62,7400
63,7400
62,7300
63,7800
62,7700
63,7700
62,7400
63,7800
62,7300
63,7700
62,7700
63,14800
62,7900
63,8400
62,7600
63,8200
62,7500
63,7700
62,7800
63,8000
62,7300
63,8000
62,7400
63,8000
62,7600
63,8000
62,19300
63,8800
62,7600
74,12400
74,12000
62,8800
221,36700
314,46700
170,21900
314,50700
1210,162000
1210,147000
62,11500
80,11700
322,44700
216,28800
146,19000
190,23600
286,34400
62,14200
63,12900
62,8900
63,27900
62,9200
63,9000
134,33400
134,22800
134,16400
134,16100
62,8000
62,7900
63,8000
62,7600
63,7900
62,7300
63,8100
62,7400
63,7600
62,7300
63,7600
62,7400
63,7900
62,7200
63,7600
62,7100
63,7500
62,7200
63,7900
62,7600
78,12299
174,20800
74,10900
66,9600
62,8700
246,33900
62,9800
1120,139100
62,16000
1120,146200
62,10300
760,127500
62,10700
188,26100
62,9300
113,14800
62,10400
188,23700
62,8800
1210,126700
438,60000
62,14100
63,9800
62,8700
63,8300
62,8100
63,8500
62,7800
63,8600
62,7900
63,8200
62,7900
63,8500
62,7500
63,8100
62,7500
63,7700
62,7600
63,8200
62,7700
63,8100
62,7500
63,8100
62,8000
63,7800
62,7600
63,7400
62,7800
63,8000
62,7700
63,22700
62,8200
63,7700
62,7800
63,8300
62,7600
63,7900
62,14900
63,12500
62,8400
63,8100
62,7700
63,8400
62,7700
63,8300
62,7800
63,8500
62,7600
62,8200
62,8200
62,7600
62,7400
63,8300
62,7600
63,7800
62,7500
63,8100
62,7600
63,8400
62,7800
63,8200
62,7300
63,8500
62,7400
63,8400
62,7500
63,8100
62,7800
63,8200
62,25400
63,8900
62,7600
63,7300
62,6800
63,7000
62,6800
63,7200
62,6500
63,6700
62,6500
63,6299
62,6400
63,6500
62,6000
63,6400
62,6600
63,6500
62,6400
63,6300
62,11100
63,10200
62,7100
63,6400
62,6100
63,5900
62,6700
63,6600
62,6700
63,6500
62,6500
63,6300
62,6500
63,6900
62,6500
63,6400
62,6200
63,27800
62,9400
63,7200
62,6600
63,22100
62,6700
63,6200
62,6700
63,6500
62,7100
63,7000
62,6600
63,6700
62,6400
63,6500
62,6700
63,6700
62,6400
63,6400
62,5900
74,10100
66,8400
62,7300
245,40900
62,9000
229,29100
62,9600
137,17000
62,8500
219,24800
62,12600
1210,135800
412,51800
62,11300
85,15000
101,14900
74,10800
66,8800
62,7900
253,32800
62,8300
690,96500
62,39000
212,43600
62,11200
137,16400
62,41000
235,36700
62,12000
75,10500
62,8600
63,8300
62,8000
63,6900
62,7600
63,6800
62,7000
63,6600
62,6800
118,14400
118,14400
63,7000
62,7300
63,6800
62,6800
63,6400
62,6400
63,6100
62,6600
63,6200
62,6600
63,6100
62,6700
63,6000
62,6900
63,6300
62,6700
63,6400
62,6500
115,14500
62,7900
63,6500
62,7100
63,6300
62,6900
63,14400
62,10600
63,8600
62,8600
63,7899
62,8300
63,7600
62,7800
63,6600
62,7000
63,11800
62,39800
63,22300
1120,168100
74,12500
62,8600
66,9000
62,8300
106,15300
62,7700
1210,135200
1030,113100
62,14900
96,17500
111,18100
62,8800
70,9500
62,7400
227,29800
62,8600
63,8100
74,11700
62,7400
66,8700
62,8000
106,14700
62,7900
96,11700
111,15100
62,7900
70,8600
62,35200
74,11300
66,22600
62,8000
157,22200
62,8300
613,66900
76,11600
62,10200
121,14500
62,7900
307,37900
62,8700
152,17300
1210,140200
1030,131600
62,9900
1210,125600
1210,124600
244,62899
62,14100
62,8800
62,8200
74,11700
66,9700
62,8300
189,25300
62,8400
613,80400
76,12300
62,11200
121,15000
323,40400
62,8200
251,43100
62,12300
