pkt大小(Byte),用时(ns)
54,12200
1202,111600
1022,75200
54,6000
1202,83800
1202,85701
932,64000
54,5900
1112,76100
1202,79000
1022,88500
54,7300
1202,134600
1022,110201
54,6900
1202,81800
1202,79900
932,61200
54,5500
1112,70100
1202,84900
1022,67501
54,5700
1112,72900
1112,73300
54,13000
1202,92800
1022,73600
54,6600
1202,85200
1022,72500
54,6400
1202,83801
1022,70500
54,6200
1202,79200
1022,74300
54,6400
1112,76800
1112,80200
54,6600
1202,145700
1022,75200
54,5900
1112,74900
1112,75500
54,13400
1202,100900
1022,134400
54,8400
1202,140701
1022,78900
54,6200
1202,87300
1022,73700
54,5500
1202,84300
1022,73600
54,6000
1202,86601
1022,72800
54,14700
1202,106700
1022,77300
54,7400
1202,104601
1022,79800
54,8100
1202,92900
1022,78700
54,6500
1112,134900
1202,110800
1022,97000
54,6200
1112,78700
1202,91700
1022,91400
54,7400
1202,83701
1022,72700
54,7000
1202,148600
1022,72500
54,5900
1202,89700
1022,84001
54,6500
1202,88200
1022,74200
54,5500
1202,81300
1022,369300
54,12300
1202,113901
1022,86000
54,6400
1112,84900
1112,233401
54,19700
1112,127800
1112,97200
54,39900
1202,116600
1202,85001
932,66800
54,6500
1202,83900
1202,174501
1202,133100
1202,89800
1202,85900
1202,84100
1202,91301
1202,82100
1202,80500
1202,81900
1202,100900
1202,84500
344,26501
54,6600
1202,81000
1022,68100
54,36600
1202,103400
1022,71300
54,6200
1112,71701
1112,75800
54,6600
1202,84600
1022,68300
54,5800
1112,74500
1112,90700
54,7900
1112,80501
54,5800
1202,80200
1022,120100
54,7900
1202,81800
1202,148300
932,66001
54,6600
1202,79800
1202,83000
932,60800
1112,73200
54,6200
1112,72700
54,5800
1202,92401
1022,69400
54,6300
1112,74800
54,5500
1202,1.2859e+06
1022,73900
54,6700
1202,86101
1202,81100
932,63300
1112,73200
1112,75200
54,6100
1202,82400
1202,78000
932,81501
54,7700
1112,74400
1112,73400
54,6200
1112,71800
54,12500
1112,87600
1112,78800
54,6000
1112,77601
1112,75700
54,6900
1202,79600
1022,100100
54,7200
1202,123700
1202,82001
932,64500
54,5900
1202,80400
1022,68100
54,11800
1202,94000
1022,72000
54,6000
1202,83200
1022,70600
54,7000
1202,150500
1022,68300
54,6000
1112,71300
1112,73900
54,6400
1112,72600
1202,75801
1022,69100
54,12000
1202,109500
1022,72401
54,5900
1202,78900
1202,85200
932,62500
54,5900
1202,79500
1022,69500
54,6300
1202,79901
1022,71000
54,5600
1112,72000
1112,124400
54,20800
1202,83100
1022,67100
54,5500
1112,74501
1202,368701
1022,93400
54,7500
1202,88100
1022,77300
54,6000
1112,83601
1112,74500
54,6100
1112,78600
1202,135100
1022,132100
54,7400
1202,80301
1022,71900
54,6200
1202,81300
1022,68100
54,5400
1202,80200
1022,70400
54,5700
1202,80601
1202,84100
932,134800
54,6300
1202,81000
1022,69300
54,5100
1202,79500
1022,134900
54,8200
1112,83501
1112,75700
54,6000
1112,76200
1202,82900
1022,67500
54,6200
1202,81500
1022,108001
54,6900
1112,75300
54,5600
1202,79500
1202,101900
1202,84700
1202,82800
1202,82301
1202,81300
1202,78700
1202,78500
1202,101800
1202,90400
1202,81700
122,12200
54,7000
1202,78400
1022,69400
54,6300
1202,81401
1202,81700
1202,85400
1202,92600
1202,113600
1202,84201
1202,84700
1202,88400
392,30400
54,11400
1202,144200
1202,101300
932,63201
54,6000
1202,79900
1022,86500
54,7400
1112,78900
1202,82200
1022,95001
54,7300
1112,90600
1112,73800
54,5400
1112,72600
1202,80300
1202,81601
932,63700
54,6400
1202,79700
1022,66400
54,5600
1112,71300
1202,78800
1022,87200
54,7600
1112,82500
1112,75100
54,6800
1112,76000
1112,79900
54,6200
1112,74300
1112,70601
54,6700
1202,86500
1022,159100
54,11600
1202,119000
1022,71301
54,12200
1112,83300
1202,86900
1022,67500
54,7000
1112,74900
1202,78800
1202,120901
932,65700
54,6300
1112,75800
1112,76500
54,5900
1112,74400
1202,84900
1022,68501
54,5800
1202,81700
1022,71100
54,18700
1112,97300
1202,86800
1022,70400
54,6500
1112,76800
1202,86900
1202,77901
932,82400
54,7400
1112,79000
1202,82300
1022,70200
54,6800
1112,68700
1202,66001
1022,55600
54,5600
1202,63200
1022,55800
54,27200
1202,94100
1022,70700
54,5900
1202,84800
1022,70200
54,6300
1202,80501
1022,67800
54,14000
1202,153900
1022,152601
54,6400
1112,83100
1112,78700
54,6700
1112,80500
1202,81700
1022,80700
54,7000
1112,80101
1202,97700
1022,80700
54,7300
1202,87400
1022,132800
54,7100
1202,89800
1022,85700
54,6900
1202,87800
1022,74101
54,5600
1202,89200
1022,72600
54,13900
1112,98301
1112,82500
54,5800
1112,82700
1202,92200
1022,82000
54,5800
1202,85000
1022,77401
1112,80400
54,5800
1202,122100
1022,75300
54,7400
1202,97600
1022,74101
54,6300
1112,77900
1112,76700
54,11400
1202,138500
1022,78700
54,6700
1112,83900
1112,139000
54,9900
1112,95900
1202,263701
1022,103100
54,11800
1112,94500
1112,110000
54,6400
1112,80101
1112,508901
54,10600
1112,111100
1202,94700
1022,75100
54,7500
1202,83400
1022,71100
54,6000
1112,77500
54,15000
1202,148800
1202,84300
1202,88501
1202,81000
1202,85900
1202,81700
1202,75400
1202,84400
1202,79601
1202,114800
1202,122200
1202,97000
1202,87000
254,19000
54,6100
54,4100
1202,82500
1202,82501
1202,83600
1202,79900
1202,93600
1202,98500
1202,81400
1202,83000
1202,80400
1202,78000
1202,76500
1202,101101
344,28600
54,6400
54,4400
1112,107700
1112,94800
54,7000
1112,72400
54,5900
1112,70800
1112,73301
54,6500
1202,82400
1022,64900
54,5100
1202,73900
1022,66300
54,12200
1112,138600
1112,94001
54,6700
1202,81500
1022,73400
54,6100
1112,75200
54,5500
1112,107400
1112,71700
54,6600
1112,86000
1112,76400
54,5900
1202,82000
1202,143000
932,122100
54,6700
1112,77700
1112,74100
54,7000
1112,74801
1202,78100
1022,68100
54,6500
1112,75400
1202,79300
1022,70000
54,5700
1202,78600
1022,85100
54,7400
1202,88000
1022,70400
54,6900
1112,75601
1112,75700
54,5600
1202,77600
1022,66000
54,6200
1202,96700
1022,66800
54,5500
1202,81600
1022,70301
54,5800
1202,81700
1022,68100
54,5600
1112,71500
1112,142300
54,8200
1112,96601
1202,106000
1022,102600
54,7400
1112,78400
1112,91900
54,7700
1112,77401
1112,77700
54,6000
1202,86100
1022,69500
54,5700
1112,71800
1202,82200
1022,71601
54,6000
1202,79300
1022,71300
54,6100
1202,80900
1022,83000
54,6500
1112,75900
1112,107500
54,8300
1112,80100
1202,90500
1022,72700
54,6300
1112,73301
1202,97800
1022,87900
54,6900
1202,80000
1022,66500
54,5200
1202,79600
1022,85900
54,7800
1202,83900
1022,122400
54,7100
1202,81201
1022,68600
54,6100
1202,82300
1022,67000
54,6500
1202,77200
1202,79400
932,62000
54,5700
1202,81700
1202,80100
932,92900
54,7300
1202,122500
1022,84000
54,7400
1112,81700
1112,73700
54,6100
1112,73200
1112,73400
54,6700
1202,79900
1022,68100
54,6800
1202,96001
1202,80800
932,63000
54,5800
1112,71600
1202,82500
1022,85600
54,7200
1202,82601
1022,73800
54,6700
1112,74800
54,5600
1202,116200
1022,156200
54,7000
1202,85001
1202,80800
1202,81800
1202,79400
1202,170801
1202,86900
1202,83900
1202,83700
1202,87400
1202,84901
1202,83400
1202,81100
1202,75800
1202,79100
164,13600
54,8100
54,6100
1112,74201
1112,74000
54,6000
1202,80800
1022,80300
54,7800
1112,78000
1112,75001
54,6900
1112,77100
1112,72800
54,6100
1112,72200
1112,74400
54,6700
1112,71200
1112,72601
54,5900
1112,78200
1202,95700
1022,75200
54,6700
1112,95500
1202,85701
1022,72100
54,6500
1112,75600
1202,79700
1022,71300
54,6400
1112,77900
1112,73501
54,5800
1202,87200
1022,70100
54,6300
1112,74100
1202,162500
1022,71301
54,6600
1112,77800
1112,74600
54,5600
1112,75000
1112,97801
54,7600
1202,109100
1022,70800
54,6800
1112,81700
1202,86300
1022,68100
54,6100
1112,76001
1112,76200
54,5700
1202,79000
1022,69300
54,5400
1202,76500
1022,71300
54,5900
1202,147501
1022,69500
54,41100
1202,108101
1022,73100
54,5900
1112,74600
1202,80700
1022,71800
54,6200
1112,74400
1112,73900
54,13800
1202,106801
1022,78500
54,10000
1202,131700
1022,73600
54,7000
1202,88100
1022,67601
54,5600
1202,83900
1022,71500
54,6000
1202,85700
1022,71700
54,5400
1112,79500
1202,152301
1022,76000
54,6600
1112,74700
1112,85900
54,6100
1112,88600
54,5500
1202,93800
1202,90301
932,75000
54,5900
1112,81100
1202,168400
1022,197501
54,7400
1202,96000
1022,136900
54,20500
1202,110900
1022,87100
54,7400
1202,120900
1022,140001
54,6600
1112,94300
1202,86000
1022,75200
54,7100
1112,83800
54,6500
1202,91301
1022,70800
54,5400
1202,83900
1022,204701
54,13600
1112,96200
1112,81100
54,5800
1202,88500
1022,80900
54,6900
1202,92201
1022,167000
54,11000
1202,107200
1022,162700
54,7900
1202,92400
1022,69600
54,6500
1202,85801
1202,86800
1202,84000
1202,103000
1202,86100
1202,81300
1202,81200
1202,82901
392,48900
54,6800
1202,81200
1022,68000
54,7500
1202,82600
1202,81600
1202,79401
1202,82300
1202,78000
1202,83900
1202,77500
1202,80500
1202,148701
1202,111600
212,24600
54,7100
1112,83700
54,6300
1112,76400
1112,76401
54,6700
1112,78400
1202,83700
1202,134300
932,79000
54,6800
1112,79700
1112,73400
54,5900
1112,71100
1112,75700
54,12500
1202,97200
1022,71100
54,6000
1202,118901
1022,69200
54,6300
1202,82700
1022,69000
54,6600
1112,74500
1112,76600
54,5900
1112,71601
1112,73200
54,6600
1112,74500
1202,78000
1022,67400
54,12300
1112,87900
1112,78400
54,6200
1202,83400
1022,67200
54,7000
1112,75300
1112,74301
54,6100
1112,72500
1112,118600
54,6700
1202,81900
1022,68300
54,5800
1112,71300
1112,75000
54,6100
1202,80400
1022,68700
54,43500
1202,109200
1022,72100
54,5700
1202,82200
1202,78800
932,92201
54,7400
1112,352400
1112,98301
54,7100
1112,96800
1202,110300
1022,87500
54,5800
1202,111000
1022,185601
54,7700
1112,80100
1112,79600
54,6000
1112,77700
1202,83000
1022,67700
54,6100
1112,72900
1202,85000
1022,67000
54,5700
1112,74100
1112,94000
54,12100
1112,89400
1112,78200
54,6700
1202,77200
1022,68900
54,5700
1112,74200
1112,75901
54,5700
1112,74100
1112,76400
54,6200
1202,97400
1022,67800
54,6800
1202,82000
1022,69300
54,5701
1202,81800
1022,68300
1202,101800
1022,85000
54,7100
54,5500
1112,76400
1202,100900
1022,75100
54,6800
1112,75400
1112,73400
54,6800
1112,76600
1112,120900
54,7100
1202,78801
1022,68800
54,5800
1112,73700
1112,74200
54,5500
1112,71900
1112,77300
54,11400
1112,84001
1202,121300
1022,86000
54,6400
1112,75900
1112,81800
54,5600
1112,72301
1112,74400
54,6100
1112,75000
1202,80000
1022,71200
54,6200
1202,81900
1022,75200
54,1.5654e+06
1202,96700
1022,74701
1202,81800
1202,82000
1202,110900
1202,82000
752,54300
54,6000
1202,81601
1202,77900
932,60000
54,6100
1202,78300
1022,67000
54,6700
1202,81200
1022,65600
54,5600
1202,80901
1022,94500
54,7500
1202,88601
1202,101000
932,68100
54,7100
1202,81900
1202,109300
932,101601
54,10200
1202,104900
1022,81700
54,6400
1202,79400
1022,71000
54,6800
1202,83001
1022,68100
54,5500
1202,79200
1022,126400
54,7500
1112,78200
1112,121601
54,6400
1202,80600
1022,70400
54,6300
1202,80800
1022,70200
54,5400
1112,76900
54,6200
1202,81501
1022,91900
54,6900
1202,93500
1022,85800
54,7600
1202,87701
1202,84500
1202,87900
1202,107600
1202,100300
1202,83701
1202,81900
1202,78600
1202,77100
1202,80700
1202,81200
1202,77401
1202,78500
1202,170500
164,17400
54,7100
54,4500
1112,78600
1112,83800
54,6900
1112,134101
1112,79500
54,6300
1112,74400
1112,76800
54,6100
1112,75600
1112,73500
54,5200
1112,72300
1112,73600
54,5700
1202,89000
1022,71000
54,7300
1112,156400
1202,78601
1022,50800
54,6200
1112,51500
1202,115600
1022,51600
54,6700
1112,73500
54,6100
1202,145800
1022,155300
54,5400
1202,83100
1022,68800
54,16300
1112,112101
1112,90900
54,5500
1202,125300
1022,91500
54,8800
1112,94400
1112,97901
54,5700
1202,88800
1022,77500
54,15700
1202,99600
1022,72000
54,6900
1112,83900
1112,77800
54,5400
1202,84700
1022,69500
54,6600
1202,83100
1022,72300
54,5601
1112,75800
1112,141900
54,8500
1112,109100
1202,93000
1022,79500
54,9000
1202,93000
1022,75000
54,5800
1202,85301
1022,79900
54,5800
1112,78200
1112,111500
54,7000
1112,92800
1112,121301
54,6000
1112,74000
1112,73700
54,5500
1112,72200
1112,77800
54,5900
1112,75700
1112,78401
54,35500
1112,142500
1202,102100
1022,79200
54,6500
1112,81200
54,54200
1112,95000
1112,83700
54,6400
1202,185900
1022,90301
54,8900
1112,91800
1112,91700
54,6400
1202,1.8613e+06
1022,83501
54,7900
1112,130400
1112,86900
54,6600
1112,74000
1112,75200
54,5800
1112,76301
1112,86800
54,7200
1112,75200
1112,77900
54,5700
1112,75200
1112,78600
54,6200
1202,96201
1022,67800
54,5800
1202,78200
1202,102800
932,68901
1112,74600
1112,79700
54,6900
1112,72500
1202,76400
1022,68800
54,6900
1112,77600
1112,71501
54,6100
1202,81200
1022,124600
54,12701
1112,118500
54,12300
1112,114400
54,11700
1202,157900
1022,119301
54,12900
1202,119900
1022,106700
54,12000
1112,108200
1202,122401
1202,119800
932,105700
54,13000
1202,166400
1022,103100
54,11200
1112,108500
1112,115100
54,12000
1202,113000
1022,101501
54,11200
1112,118500
54,40400
1112,212000
1202,154900
1022,124900
54,12301
1112,161500
1202,145100
1022,116000
54,12100
1202,120901
1202,134700
932,95600
54,11500
1112,113800
1112,110901
54,14500
1112,155100
1202,106100
1202,84800
932,69200
54,6200
1112,77100
1112,77000
54,6200
1202,77200
1022,70901
54,5800
1202,83600
1022,70400
54,6400
1202,131100
1202,102500
932,63001
54,6300
1202,78100
1022,72500
54,6100
1112,71800
1112,73700
1202,99800
1202,89701
932,64500
54,6500
54,4300
1112,70000
1202,149001
1202,93400
1202,82900
1202,86900
752,52400
1202,78301
54,5900
1022,64600
1112,73300
54,6300
1112,74200
1202,83500
1022,121400
54,6900
1202,82101
1022,69500
54,5800
54,4000
1112,70700
1202,93101
1202,83700
1202,89200
1202,81400
1202,82700
1202,81000
1202,80601
1202,96600
1202,102901
1202,82300
1202,89600
1202,87500
1202,80000
1202,78901
1202,80100
1202,83000
1042,68300
54,6900
54,4700
1202,79500
1202,121400
1202,84301
842,75000
54,7400
1112,78900
1202,81200
1022,68000
54,6800
1112,77100
54,5700
1112,85500
1112,75000
54,5600
1202,74900
1202,79200
932,67900
54,6200
1202,80201
1022,69000
54,10900
1112,80500
1112,76300
54,5900
1112,75000
1112,78100
54,11800
1112,84700
54,6300
1112,76700
1202,84501
1202,85800
932,63500
54,6200
1202,76800
1022,115100
54,6800
1112,73400
1112,71901
54,6300
1202,79400
1022,72700
54,5500
1202,77900
1022,64900
54,12800
1112,149701
1112,94800
54,6800
1202,80100
1022,70600
54,6300
1112,74600
1202,80901
1022,68400
54,6500
1112,71400
1112,72300
54,5700
1112,71000
1112,72300
54,15700
1112,105600
1202,81301
1202,84100
932,63500
54,6100
1202,79700
1022,66500
54,5800
1202,83100
1202,81901
932,60600
54,5700
1202,77300
1022,83400
54,12800
1112,102700
1202,82300
1022,71200
54,7300
1112,77100
1112,76101
54,6500
1112,75500
1112,77700
54,6000
1112,78400
1112,78500
54,5900
1202,80500
1022,90600
54,8000
1202,84300
1022,68600
54,6700
1112,78700
1112,112501
54,6200
1112,74600
1112,73600
54,6400
1202,158800
1022,74800
54,6200
1202,89701
1022,69700
54,6000
1202,78700
1022,66900
54,5900
1202,80200
1022,128300
54,12500
1202,99100
1202,86601
932,71000
54,6600
1112,78200
1112,82800
54,5800
1112,94200
1112,98101
54,6100
1202,81900
1022,72000
54,6600
1112,81200
1112,77200
54,5400
1112,76700
1202,81701
1202,174700
932,74000
54,8900
1112,90201
1112,84000
54,6600
1202,93400
1022,76200
54,5600
1112,78000
54,6200
1112,76901
1202,139000
1022,79400
54,5600
1112,146700
1112,89700
54,6000
1112,83600
1202,87100
1022,80500
54,6500
1112,84700
1202,83001
1022,72900
54,6300
1112,75900
1202,78900
1022,78200
54,7600
1202,85700
1022,68800
54,6001
1112,83600
1112,78100
54,54100
1202,173400
1022,108900
54,8300
1202,211401
1022,189900
54,10500
1112,126301
1112,99300
54,5600
1112,111500
1202,1.5882e+06
1022,85800
54,7200
1112,77900
1112,137800
54,7300
1202,84300
1022,68800
54,5700
1202,81700
1022,70301
54,6100
1202,84900
1022,65500
54,6100
1202,80400
1202,80500
932,64300
1112,121801
54,11900
1202,91500
1022,74200
54,6100
1112,77300
1202,88701
1022,67500
54,6200
1112,73500
1202,93000
1202,85800
932,63000
54,5800
1112,77201
1112,76100
54,12500
1202,99100
1022,73700
54,6400
1202,85600
1022,73000
54,6400
1202,83700
1022,81001
54,7100
1202,78900
1022,72500
54,6300
1202,118000
1022,69000
54,6500
1112,74101
1112,74300
54,5800
1112,71800
1112,76600
54,11500
1112,83800
1202,82100
1022,83600
54,12700
1202,100001
1022,74100
54,6800
1202,177100
1022,80100
54,7200
1112,88801
1112,89900
54,7000
1112,86500
1112,90000
54,6000
1112,88900
1112,84600
54,7100
1112,107101
1202,109400
1022,74300
54,6800
1112,83901
54,7100
1112,76600
1202,81500
1202,80700
1202,191900
1202,84801
1202,86900
1202,81200
1202,97300
1202,89700
1202,78800
1202,83500
1202,77200
1202,84500
1202,78400
1202,81901
1202,78800
1132,125000
54,7700
54,5200
1112,76100
54,5400
1202,80800
1202,79101
1202,95100
842,61500
54,6000
1202,81301
1022,80900
54,12900
1112,89100
1112,78500
54,6000
1112,82600
1202,78700
1022,71001
54,6400
1112,72400
1202,80900
1022,69000
54,6100
1202,93500
1202,82400
932,63700
54,12600
1202,100300
1202,101800
1202,86000
842,60701
54,6700
1202,96200
1022,69200
54,6100
1202,77500
1022,71000
54,6700
1202,77300
1022,67500
54,6500
1202,79700
1022,66600
54,5400
1112,72300
1202,80300
1202,93600
932,66300
54,6400
1112,75900
1202,78600
1022,89900
54,7500
1112,93100
54,7600
1202,85400
1022,74700
54,6500
1202,86901
1022,70600
54,5900
1202,79300
1022,71000
54,6400
1202,79200
1022,82200
54,7000
1202,81701
1022,68800
54,5700
1202,129200
1022,70900
54,13500
1112,107500
1112,84200
54,7000
1112,76300
1202,83300
1022,114300
54,6900
1112,72701
1112,73900
54,6600
1112,75900
1112,74200
54,5800
1202,81900
1022,70600
54,12600
1202,91600
1202,84001
932,62200
54,7100
1202,84100
1202,110100
1202,95500
842,60601
54,6100
1202,82100
1022,66600
54,5700
1112,72500
1112,73500
54,12300
1112,86000
1202,84301
1022,71700
54,6800
1112,74900
1112,80600
54,5800
1202,92800
1022,73400
54,6200
1112,73201
1112,74700
54,5700
1112,74900
1112,74500
54,6000
1112,75000
1112,100700
54,7200
1112,78901
1112,76400
54,6000
1112,74200
1112,124400
54,7000
1202,78700
1022,67300
54,5600
1202,76901
1022,90900
54,7700
1202,124400
1022,86101
54,6500
1112,77200
1112,77800
54,6200
1112,78700
1202,86700
1022,70800
54,6000
1112,73901
1112,72600
54,5600
1112,72700
1112,73900
54,12300
1202,147600
1202,100900
1202,89900
1202,96100
752,56700
54,6800
1112,80401
1202,87000
1202,114800
1202,88600
1202,82900
1202,98600
1202,84201
1202,84600
1202,80600
1202,82200
1202,85100
1202,81300
1202,82401
1202,79500
254,33101
54,7600
54,4700
1112,83700
1112,78400
54,5600
1202,95400
1022,72700
54,6000
1202,81500
1202,81801
1202,75700
1202,81700
752,73500
1112,88500
54,6100
1112,92500
1112,96500
54,38301
1112,127800
1112,71200
54,6700
1202,138500
1022,82200
54,5500
1202,90601
1022,71400
54,14200
1202,128400
1022,134700
54,7000
1202,94400
1022,77000
54,6500
1112,79501
1112,83900
54,6000
1202,95900
1022,74700
54,17600
1202,116300
1022,98700
54,8000
1202,100501
1022,79400
54,5800
1112,81700
1202,84100
1022,77900
54,7300
1202,80901
1202,95000
932,65200
54,6400
1112,85600
1202,160300
1022,74400
54,6501
1112,79300
1112,74900
54,5500
1112,74900
54,6300
1202,83300
1022,70000
54,5400
1202,83600
1022,67001
54,6500
1112,77000
1112,124300
54,7400
1112,91700
1112,180300
54,13900
1112,95900
1112,89200
54,5800
1112,83700
1112,82100
54,6800
1112,76900
1112,75900
54,5700
1202,86801
1022,75300
54,5800
1112,76100
54,7300
1112,137900
1112,77800
54,6300
1112,71800
1112,72001
54,5400
1112,77100
1112,81800
54,5600
1112,74600
1112,77300
54,6300
1202,84600
1022,68801
54,5100
1112,73000
1202,93100
1022,72400
54,13300
1112,86500
1202,83200
1022,70200
54,5900
1202,95800
1022,70901
54,6000
1112,79100
1112,76700
54,6500
1112,71400
1112,73100
54,6300
1112,76800
1112,73500
54,5801
1112,69800
1112,74000
54,6500
1112,74500
1112,117200
54,6800
1112,74900
54,12100
1112,90301
1112,79400
54,6200
1112,75400
1112,79900
54,6600
1202,85100
1202,80800
1202,83100
1202,96900
1202,84100
1202,85900
1202,95100
1202,123600
1202,95300
1202,162600
1202,129101
1202,89500
1202,142600
254,22800
54,6200
54,4000
1112,80300
1112,75500
54,5200
1202,78900
1022,72500
54,6000
1202,85400
1022,70300
54,5400
1112,88200
1112,96200
54,7300
1112,79600
1112,74300
54,6600
1202,137701
1022,68300
54,5800
1202,78200
1022,68900
54,6600
1202,190300
1022,72100
54,6500
1202,80401
1022,74000
54,6200
1112,76100
1202,80400
1022,67900
54,6400
1112,74500
1112,77900
54,5700
1112,75101
1112,81800
54,6200
1112,76500
1112,71200
54,5400
1112,71800
1202,82900
1202,85701
932,61700
54,5300
1202,4.07211e+06
1022,88500
54,7600
1202,87500
1022,87001
54,7700
1112,88600
1202,79900
1022,66600
54,5400
1202,78800
1022,70600
54,5600
1112,73901
1202,85400
1022,66500
54,5700
1112,73700
1112,72500
54,5200
1112,86700
1112,92501
54,6400
1112,74000
1112,79700
54,7500
1112,74900
1112,71700
54,5200
1112,73500
1112,71500
54,6501
1202,82400
1022,70000
54,5600
1112,71900
1112,92500
54,6900
1112,75400
1202,77600
1022,69501
54,6400
1112,77100
1202,79300
1022,68000
54,6300
1112,75000
1112,73200
54,5400
1202,77101
1022,68200
54,6500
1202,128900
1022,67600
54,5500
1202,82600
1022,71700
54,6400
1202,80601
1022,66700
54,5400
1112,73500
1112,92200
54,7500
1112,79200
1112,78801
54,5600
1202,80600
1202,95400
1202,84900
1202,79500
1202,84600
1202,80101
572,41700
54,5900
1202,93600
1202,83800
1202,120300
1202,78700
1202,79501
662,46000
54,5700
1202,79100
1202,90500
1202,80600
1202,78800
1202,78500
1202,127600
1202,134900
1202,83000
1202,98100
1202,105200
1202,82900
122,10500
54,4800
1112,78501
1112,74500
54,5800
1112,75500
1112,74300
54,6300
1112,72900
1112,73600
54,5700
1112,72900
1112,72901
54,6500
1112,74600
1112,90900
54,6400
1112,89400
1112,76200
54,11400
1202,96500
1022,73000
54,5800
1112,73801
1112,131200
54,14400
1112,90700
1112,80301
54,7000
1112,125400
1202,108200
1022,78200
54,5700
1202,81000
1022,74500
54,5700
1202,100800
1022,72500
54,7100
1202,85100
1022,70000
54,5600
1112,77100
1112,119301
54,8400
1112,93200
1112,74000
54,5400
1112,72100
1202,82700
1022,74100
54,5600
1112,74301
1112,71700
54,6800
1202,79400
1022,66500
54,5100
1202,76900
1022,84100
54,7000
1112,75101
1202,81200
1022,68800
54,6200
1112,73200
1112,74700
54,5300
1112,71900
1202,82200
1022,70001
54,5800
1202,81900
1022,69100
54,6100
1202,127200
1022,167100
54,5700
1112,73201
1112,74200
54,21500
1202,132500
1022,134200
54,7100
1112,81800
1112,94700
54,6000
1202,84800
1022,73900
54,6500
1202,87300
1022,70201
54,5700
1112,80700
1112,80100
54,6100
1202,112600
1022,90900
54,5500
1202,85401
1202,84800
1202,84200
1202,85100
1202,83000
1202,99200
1202,83801
1202,141200
1202,119300
1202,93800
1202,92000
1202,159301
344,34100
54,6700
1202,96800
1202,93000
932,71200
54,6800
1112,85000
1202,82001
1202,82000
1202,86600
1202,153400
1202,84100
1202,80301
1202,104801
1202,83600
1202,128600
1202,299700
1202,169101
122,21400
54,6800
1202,124000
1202,445401
932,103500
54,6600
1112,129801
1112,91700
54,7500
1112,191600
247,103400
54,6600
92,10200
92,7300
92,6500
92,6100
86,10900
66,6700
141,13200
58,5001
54,4000
272,36000
54,5200
66,6300
92,14700
58,4600
54,3800
172,22200
54,4800
268,25600
187,39100
54,8500
329,47200
54,6400
47,4800
54,4200
92,9500
335,29000
54,4900
92,8000
92,6700
92,6400
55,4700
66,6000
54,8500
286,54300
54,5000
92,7300
92,6300
92,6400
54,4400
54,4000
54,3200
54,3600
286,20100
54,4300
55,3900
66,4800
286,18200
54,4800
286,17500
54,5100
55,4200
66,4500
286,18800
54,4000
286,17600
54,4000
55,3600
66,4200
286,16700
54,4400
286,16500
54,4500
55,3800
66,4100
286,16300
54,3700
286,16400
54,4100
55,3700
66,4000
286,15900
54,4100
286,15900
54,3800
66,7000
66,5200
54,4000
213,25700
306,59900
162,27501
306,34100
1202,109400
1202,83800
54,5400
108,21800
314,65800
208,44100
138,22800
182,31900
278,41600
54,6400
126,20300
126,16700
126,16800
126,16300
54,5800
55,5400
66,5900
286,32500
54,20500
286,32200
54,7000
110,18000
110,13500
55,7100
66,7100
286,30300
54,6900
286,29500
54,7200
55,6800
66,6800
286,29200
54,6900
54,5800
66,37200
66,13200
54,9800
213,87601
306,66400
162,28400
306,35500
1202,116900
1202,86300
54,5900
56,4500
314,29400
208,23400
138,17200
186,24200
210,47000
162,19301
154,17000
330,35000
138,15100
171,19800
254,33700
318,38200
138,14800
171,19800
202,22500
222,24700
138,30400
171,60600
346,67300
282,32700
138,15500
171,20301
206,22800
250,27500
138,14000
171,19500
186,20700
238,26200
138,13800
171,18700
186,19800
304,38600
138,14200
171,19100
226,27000
222,23800
138,13700
171,19600
186,20000
218,45700
138,19000
171,22700
526,91900
218,28300
138,16800
171,19800
330,62001
214,24500
138,14600
171,20100
206,23900
334,40300
138,14700
171,19700
194,22600
214,24400
138,14100
171,36200
186,27200
214,25100
138,14600
171,19200
186,24100
214,24000
138,14200
171,19301
186,23700
214,23000
138,13600
171,18800
186,23700
146,14400
182,32200
54,4500
126,12700
126,12000
126,11600
126,11500
126,11800
54,4400
126,11400
126,13100
126,12300
54,4100
66,5700
66,5000
54,4000
289,26700
294,22100
54,4200
54,3800
54,3300
66,5300
66,4600
54,3700
57,4300
1202,87101
194,15400
54,4300
54,3500
54,3300
54,3100
66,5500
66,4700
54,3400
1202,82300
82,7700
54,4400
1202,100200
112,11500
54,4800
54,3400
54,3400
54,3400
66,5800
66,4700
54,4200
214,19900
162,24400
222,32000
226,27600
66,6500
66,5200
54,3500
66,5000
66,4600
54,4700
1202,85501
255,20100
54,4800
1202,86600
234,18100
54,4800
54,3700
54,3500
54,3200
1202,87200
161,13200
54,4700
338,39100
274,24500
159,14800
306,24600
258,20500
322,26300
122,10900
322,27500
106,10700
194,16000
194,29500
222,34500
322,39200
66,14200
66,8400
54,5600
294,32300
182,28800
790,62000
774,56300
66,6900
66,5300
54,4700
213,23700
306,56300
162,27000
306,33500
66,6700
66,5300
54,4000
1202,91301
237,21100
54,5300
1202,87900
218,16400
54,4400
54,3400
54,3800
54,3300
66,5900
66,4700
54,3300
1202,81500
69,7400
54,4600
1202,82400
82,6600
54,5000
54,3600
54,3300
54,3100
1202,100501
1202,83100
